,Sample_no,시설ID,일,주차,내부CO2,내부습도,내부온도,강우감지,일사량,외부풍속,지습,급액횟수,급액EC(dS/m),급액pH,급액량(회당)
8026,1591,farm12,20200317,42주차,474.18,76.4708333,19.3591667,0.0,2108,0.6270833,30.414950352866246,15,2.67,4.55,101
8027,1591,farm12,20200318,42주차,425.1875,79.7829167,20.0154167,0.0,2148,1.3958333,30.414950352866246,14,2.65,4.96,87
8028,1591,farm12,20200319,42주차,426.2470833,90.3775,17.9554167,1.0,445,1.3279167,30.414950352866246,8,2.64,5.62,96
8029,1591,farm12,20200320,42주차,446.0166667,91.0316667,17.8558333,1.0,606,1.1379167,30.414950352866246,10,2.69,5.62,86
8030,1591,farm12,20200321,42주차,423.0841667,88.20375,17.61375,0.0,1180,1.9716667,30.414950352866246,12,2.74,5.73,89
8031,1592,farm12,20200315,42주차,410.2308333,79.5641667,20.0391667,0.0,2111,2.09125,30.414950352866246,14,2.64,5.05,97
8032,1592,farm12,20200316,42주차,458.1583333,77.5945833,19.7229167,0.0,2153,1.4795833,30.414950352866246,13,2.68,4.09,93
8033,1592,farm12,20200317,42주차,474.18,76.4708333,19.3591667,0.0,2108,0.6270833,30.414950352866246,15,2.67,4.55,101
8034,1592,farm12,20200318,42주차,425.1875,79.7829167,20.0154167,0.0,2148,1.3958333,30.414950352866246,14,2.65,4.96,87
8035,1592,farm12,20200319,42주차,426.2470833,90.3775,17.9554167,1.0,445,1.3279167,30.414950352866246,8,2.64,5.62,96
8036,1592,farm12,20200320,42주차,446.0166667,91.0316667,17.8558333,1.0,606,1.1379167,30.414950352866246,10,2.69,5.62,86
8037,1592,farm12,20200321,42주차,423.0841667,88.20375,17.61375,0.0,1180,1.9716667,30.414950352866246,12,2.74,5.73,89
8038,1593,farm12,20200315,42주차,410.2308333,79.5641667,20.0391667,0.0,2111,2.09125,30.414950352866246,14,2.64,5.05,97
8039,1593,farm12,20200316,42주차,458.1583333,77.5945833,19.7229167,0.0,2153,1.4795833,30.414950352866246,13,2.68,4.09,93
8040,1593,farm12,20200317,42주차,474.18,76.4708333,19.3591667,0.0,2108,0.6270833,30.414950352866246,15,2.67,4.55,101
8041,1593,farm12,20200318,42주차,425.1875,79.7829167,20.0154167,0.0,2148,1.3958333,30.414950352866246,14,2.65,4.96,87
8042,1593,farm12,20200319,42주차,426.2470833,90.3775,17.9554167,1.0,445,1.3279167,30.414950352866246,8,2.64,5.62,96
8043,1593,farm12,20200320,42주차,446.0166667,91.0316667,17.8558333,1.0,606,1.1379167,30.414950352866246,10,2.69,5.62,86
8044,1593,farm12,20200321,42주차,423.0841667,88.20375,17.61375,0.0,1180,1.9716667,30.414950352866246,12,2.74,5.73,89
8045,1594,farm12,20200315,42주차,410.2308333,79.5641667,20.0391667,0.0,2111,2.09125,30.414950352866246,14,2.64,5.05,97
8046,1594,farm12,20200316,42주차,458.1583333,77.5945833,19.7229167,0.0,2153,1.4795833,30.414950352866246,13,2.68,4.09,93
8047,1594,farm12,20200317,42주차,474.18,76.4708333,19.3591667,0.0,2108,0.6270833,30.414950352866246,15,2.67,4.55,101
8048,1594,farm12,20200318,42주차,425.1875,79.7829167,20.0154167,0.0,2148,1.3958333,30.414950352866246,14,2.65,4.96,87
8049,1594,farm12,20200319,42주차,426.2470833,90.3775,17.9554167,1.0,445,1.3279167,30.414950352866246,8,2.64,5.62,96
8050,1594,farm12,20200320,42주차,446.0166667,91.0316667,17.8558333,1.0,606,1.1379167,30.414950352866246,10,2.69,5.62,86
8051,1594,farm12,20200321,42주차,423.0841667,88.20375,17.61375,0.0,1180,1.9716667,30.414950352866246,12,2.74,5.73,89
8052,1596,farm12,20200322,43주차,419.4841667,80.2766667,19.8216667,0.0,2183,0.7870833,30.414950352866246,15,2.7,4.33,86
8053,1596,farm12,20200323,43주차,443.81875,80.87375,19.9395833,0.0,1966,0.71625,30.414950352866246,14,2.71,4.59,88
8054,1596,farm12,20200324,43주차,459.7408333,77.98625,20.0754167,0.0,2184,0.85,30.414950352866246,14,2.68,4.26,94
8055,1596,farm12,20200325,43주차,440.0525,85.6841667,18.955,1.0,1641,1.5204167,30.414950352866246,14,2.71,4.99,86
8056,1596,farm12,20200326,43주차,416.56875,87.0208333,18.9525,0.0,2158,1.01375,30.414950352866246,14,2.67,4.33,96
8057,1596,farm12,20200327,43주차,434.77375,86.6208333,18.9595833,0.0,2293,1.3933333,30.414950352866246,13,2.65,4.18,97
8058,1596,farm12,20200328,43주차,413.1075,87.8191667,18.9125,0.0,2282,1.56125,30.414950352866246,13,2.7,5.17,89
8059,1598,farm12,20200322,43주차,419.4841667,80.2766667,19.8216667,0.0,2183,0.7870833,30.414950352866246,15,2.7,4.33,86
8060,1598,farm12,20200323,43주차,443.81875,80.87375,19.9395833,0.0,1966,0.71625,30.414950352866246,14,2.71,4.59,88
8061,1598,farm12,20200324,43주차,459.7408333,77.98625,20.0754167,0.0,2184,0.85,30.414950352866246,14,2.68,4.26,94
8062,1598,farm12,20200325,43주차,440.0525,85.6841667,18.955,1.0,1641,1.5204167,30.414950352866246,14,2.71,4.99,86
8063,1598,farm12,20200326,43주차,416.56875,87.0208333,18.9525,0.0,2158,1.01375,30.414950352866246,14,2.67,4.33,96
8064,1598,farm12,20200327,43주차,434.77375,86.6208333,18.9595833,0.0,2293,1.3933333,30.414950352866246,13,2.65,4.18,97
8065,1598,farm12,20200328,43주차,413.1075,87.8191667,18.9125,0.0,2282,1.56125,30.414950352866246,13,2.7,5.17,89
8066,1599,farm12,20200405,45주차,429.575,86.3245833,18.1033333,1.0,1155,1.8320833,30.414950352866246,8,2.64,5.65,101
8067,1599,farm12,20200406,45주차,454.9804167,82.0520833,19.7983333,0.0,2189,2.3591667,30.414950352866246,13,2.71,5.29,95
8068,1599,farm12,20200407,45주차,447.5770833,75.885,20.2575,0.0,2529,0.8966667,30.414950352866246,15,2.65,4.3,98
8069,1599,farm12,20200408,45주차,453.0845833,78.07,19.8379167,0.0,1957,0.94875,30.414950352866246,13,2.66,5.33,88
8070,1599,farm12,20200409,45주차,445.9541667,79.1470833,20.2875,0.0,2485,1.3508333,30.414950352866246,13,2.68,4.9,99
8071,1599,farm12,20200410,45주차,417.6141667,88.9554167,17.81625,1.0,713,1.9525,30.414950352866246,9,2.7,5.6,95
8072,1599,farm12,20200411,45주차,412.3233333,83.5175,19.9629167,1.0,1983,1.7166667,30.414950352866246,13,2.71,4.74,97
8073,1600,farm12,20200405,45주차,429.575,86.3245833,18.1033333,1.0,1155,1.8320833,30.414950352866246,8,2.64,5.65,101
8074,1600,farm12,20200406,45주차,454.9804167,82.0520833,19.7983333,0.0,2189,2.3591667,30.414950352866246,13,2.71,5.29,95
8075,1600,farm12,20200407,45주차,447.5770833,75.885,20.2575,0.0,2529,0.8966667,30.414950352866246,15,2.65,4.3,98
8076,1600,farm12,20200408,45주차,453.0845833,78.07,19.8379167,0.0,1957,0.94875,30.414950352866246,13,2.66,5.33,88
8077,1600,farm12,20200409,45주차,445.9541667,79.1470833,20.2875,0.0,2485,1.3508333,30.414950352866246,13,2.68,4.9,99
8078,1600,farm12,20200410,45주차,417.6141667,88.9554167,17.81625,1.0,713,1.9525,30.414950352866246,9,2.7,5.6,95
8079,1600,farm12,20200411,45주차,412.3233333,83.5175,19.9629167,1.0,1983,1.7166667,30.414950352866246,13,2.71,4.74,97
8080,1601,farm12,20200405,45주차,429.575,86.3245833,18.1033333,1.0,1155,1.8320833,30.414950352866246,8,2.64,5.65,101
8081,1601,farm12,20200406,45주차,454.9804167,82.0520833,19.7983333,0.0,2189,2.3591667,30.414950352866246,13,2.71,5.29,95
8082,1601,farm12,20200407,45주차,447.5770833,75.885,20.2575,0.0,2529,0.8966667,30.414950352866246,15,2.65,4.3,98
8083,1601,farm12,20200408,45주차,453.0845833,78.07,19.8379167,0.0,1957,0.94875,30.414950352866246,13,2.66,5.33,88
8084,1601,farm12,20200409,45주차,445.9541667,79.1470833,20.2875,0.0,2485,1.3508333,30.414950352866246,13,2.68,4.9,99
8085,1601,farm12,20200410,45주차,417.6141667,88.9554167,17.81625,1.0,713,1.9525,30.414950352866246,9,2.7,5.6,95
8086,1601,farm12,20200411,45주차,412.3233333,83.5175,19.9629167,1.0,1983,1.7166667,30.414950352866246,13,2.71,4.74,97
8087,1602,farm12,20200405,45주차,429.575,86.3245833,18.1033333,1.0,1155,1.8320833,30.414950352866246,8,2.64,5.65,101
8088,1602,farm12,20200406,45주차,454.9804167,82.0520833,19.7983333,0.0,2189,2.3591667,30.414950352866246,13,2.71,5.29,95
8089,1602,farm12,20200407,45주차,447.5770833,75.885,20.2575,0.0,2529,0.8966667,30.414950352866246,15,2.65,4.3,98
8090,1602,farm12,20200408,45주차,453.0845833,78.07,19.8379167,0.0,1957,0.94875,30.414950352866246,13,2.66,5.33,88
8091,1602,farm12,20200409,45주차,445.9541667,79.1470833,20.2875,0.0,2485,1.3508333,30.414950352866246,13,2.68,4.9,99
8092,1602,farm12,20200410,45주차,417.6141667,88.9554167,17.81625,1.0,713,1.9525,30.414950352866246,9,2.7,5.6,95
8093,1602,farm12,20200411,45주차,412.3233333,83.5175,19.9629167,1.0,1983,1.7166667,30.414950352866246,13,2.71,4.74,97
8094,1603,farm12,20200412,46주차,531.4604167,89.78625,17.0616667,1.0,393,1.5983333,30.414950352866246,10,2.67,5.61,92
8095,1603,farm12,20200413,46주차,448.9158333,86.9770833,18.1283333,1.0,983,1.8054167,30.414950352866246,10,2.65,5.74,95
8096,1603,farm12,20200414,46주차,414.2316667,81.5479167,20.1754167,0.0,2538,2.7908333,30.414950352866246,13,2.64,4.31,94
8097,1603,farm12,20200415,46주차,458.84,80.8691667,19.565,1.0,2320,2.88,30.414950352866246,15,2.7,4.84,94
8098,1603,farm12,20200416,46주차,448.9925,82.3670833,19.43625,0.0,2021,2.7333333,30.414950352866246,15,2.68,4.75,89
8099,1603,farm12,20200417,46주차,403.44875,85.5625,20.0183333,0.0,2683,2.1520833,30.414950352866246,14,2.69,4.59,96
8100,1603,farm12,20200418,46주차,367.24625,84.6625,21.1016667,0.0,2492,3.00625,30.414950352866246,13,2.7,4.64,93
8101,1604,farm12,20200412,46주차,531.4604167,89.78625,17.0616667,1.0,393,1.5983333,30.414950352866246,10,2.67,5.61,92
8102,1604,farm12,20200413,46주차,448.9158333,86.9770833,18.1283333,1.0,983,1.8054167,30.414950352866246,10,2.65,5.74,95
8103,1604,farm12,20200414,46주차,414.2316667,81.5479167,20.1754167,0.0,2538,2.7908333,30.414950352866246,13,2.64,4.31,94
8104,1604,farm12,20200415,46주차,458.84,80.8691667,19.565,1.0,2320,2.88,30.414950352866246,15,2.7,4.84,94
8105,1604,farm12,20200416,46주차,448.9925,82.3670833,19.43625,0.0,2021,2.7333333,30.414950352866246,15,2.68,4.75,89
8106,1604,farm12,20200417,46주차,403.44875,85.5625,20.0183333,0.0,2683,2.1520833,30.414950352866246,14,2.69,4.59,96
8107,1604,farm12,20200418,46주차,367.24625,84.6625,21.1016667,0.0,2492,3.00625,30.414950352866246,13,2.7,4.64,93
8108,1606,farm12,20200412,46주차,531.4604167,89.78625,17.0616667,1.0,393,1.5983333,30.414950352866246,10,2.67,5.61,92
8109,1606,farm12,20200413,46주차,448.9158333,86.9770833,18.1283333,1.0,983,1.8054167,30.414950352866246,10,2.65,5.74,95
8110,1606,farm12,20200414,46주차,414.2316667,81.5479167,20.1754167,0.0,2538,2.7908333,30.414950352866246,13,2.64,4.31,94
8111,1606,farm12,20200415,46주차,458.84,80.8691667,19.565,1.0,2320,2.88,30.414950352866246,15,2.7,4.84,94
8112,1606,farm12,20200416,46주차,448.9925,82.3670833,19.43625,0.0,2021,2.7333333,30.414950352866246,15,2.68,4.75,89
8113,1606,farm12,20200417,46주차,403.44875,85.5625,20.0183333,0.0,2683,2.1520833,30.414950352866246,14,2.69,4.59,96
8114,1606,farm12,20200418,46주차,367.24625,84.6625,21.1016667,0.0,2492,3.00625,30.414950352866246,13,2.7,4.64,93
8115,1607,farm12,20200419,47주차,377.8425,76.77375,20.625,0.0,2696,1.61875,30.414950352866246,13,2.68,4.59,94
8116,1607,farm12,20200420,47주차,407.8379167,76.4358333,19.8195833,1.0,2218,1.2095833,30.414950352866246,15,2.69,5.29,100
8117,1607,farm12,20200421,47주차,407.0208333,75.875,20.55,0.0,2674,1.3358333,30.414950352866246,15,2.64,4.2,97
8118,1607,farm12,20200422,47주차,410.5833333,74.7583333,20.9,0.0,2694,0.9795833,30.414950352866246,13,2.68,4.47,95
8119,1607,farm12,20200424,47주차,349.1429167,75.6004167,22.2766667,1.0,2262,2.2245833,30.414950352866246,15,2.67,5.39,92
8120,1607,farm12,20200425,47주차,353.7775,80.9545833,21.0245833,1.0,1460,1.0170833,30.414950352866246,15,2.82,5.71,89
8121,1608,farm12,20200419,47주차,377.8425,76.77375,20.625,0.0,2696,1.61875,30.414950352866246,13,2.68,4.59,94
8122,1608,farm12,20200420,47주차,407.8379167,76.4358333,19.8195833,1.0,2218,1.2095833,30.414950352866246,15,2.69,5.29,100
8123,1608,farm12,20200421,47주차,407.0208333,75.875,20.55,0.0,2674,1.3358333,30.414950352866246,15,2.64,4.2,97
8124,1608,farm12,20200422,47주차,410.5833333,74.7583333,20.9,0.0,2694,0.9795833,30.414950352866246,13,2.68,4.47,95
8125,1608,farm12,20200424,47주차,349.1429167,75.6004167,22.2766667,1.0,2262,2.2245833,30.414950352866246,15,2.67,5.39,92
8126,1608,farm12,20200425,47주차,353.7775,80.9545833,21.0245833,1.0,1460,1.0170833,30.414950352866246,15,2.82,5.71,89
8127,1611,farm12,20200426,48주차,360.4504167,86.04125,19.5595833,1.0,871,1.3383333,30.414950352866246,9,2.7,5.68,94
8128,1611,farm12,20200427,48주차,374.86125,80.3704167,21.6,0.0,2123,0.78,30.414950352866246,13,2.65,4.75,88
8129,1611,farm12,20200428,48주차,378.9795833,81.02625,19.6608333,1.0,1178,1.4604167,30.414950352866246,12,2.83,5.71,100
8130,1611,farm12,20200502,48주차,404.6045833,93.395,17.6508333,1.0,308,2.6720833,30.414950352866246,9,2.65,5.7,94
8131,1612,farm12,20200426,48주차,360.4504167,86.04125,19.5595833,1.0,871,1.3383333,30.414950352866246,9,2.7,5.68,94
8132,1612,farm12,20200427,48주차,374.86125,80.3704167,21.6,0.0,2123,0.78,30.414950352866246,13,2.65,4.75,88
8133,1612,farm12,20200428,48주차,378.9795833,81.02625,19.6608333,1.0,1178,1.4604167,30.414950352866246,12,2.83,5.71,100
8134,1612,farm12,20200502,48주차,404.6045833,93.395,17.6508333,1.0,308,2.6720833,30.414950352866246,9,2.65,5.7,94
8135,1613,farm12,20200426,48주차,360.4504167,86.04125,19.5595833,1.0,871,1.3383333,30.414950352866246,9,2.7,5.68,94
8136,1613,farm12,20200427,48주차,374.86125,80.3704167,21.6,0.0,2123,0.78,30.414950352866246,13,2.65,4.75,88
8137,1613,farm12,20200428,48주차,378.9795833,81.02625,19.6608333,1.0,1178,1.4604167,30.414950352866246,12,2.83,5.71,100
8138,1613,farm12,20200502,48주차,404.6045833,93.395,17.6508333,1.0,308,2.6720833,30.414950352866246,9,2.65,5.7,94
8139,1614,farm12,20200426,48주차,360.4504167,86.04125,19.5595833,1.0,871,1.3383333,30.414950352866246,9,2.7,5.68,94
8140,1614,farm12,20200427,48주차,374.86125,80.3704167,21.6,0.0,2123,0.78,30.414950352866246,13,2.65,4.75,88
8141,1614,farm12,20200428,48주차,378.9795833,81.02625,19.6608333,1.0,1178,1.4604167,30.414950352866246,12,2.83,5.71,100
8142,1614,farm12,20200502,48주차,404.6045833,93.395,17.6508333,1.0,308,2.6720833,30.414950352866246,9,2.65,5.7,94
8143,1616,farm12,20200503,49주차,423.3033333,88.1125,18.15875,1.0,1002,1.3554167,30.414950352866246,9,2.66,5.73,86
8144,1616,farm12,20200505,49주차,389.68375,76.8825,20.43625,0.0,2316,2.21875,30.414950352866246,13,2.66,4.62,100
8145,1616,farm12,20200508,49주차,410.3633333,94.0658333,17.045,1.0,302,2.465,30.414950352866246,9,2.68,5.62,95
8146,1616,farm12,20200509,49주차,378.7308333,83.49875,21.3425,1.0,2186,1.0391667,30.414950352866246,15,2.67,4.3,100
8147,1617,farm12,20200503,49주차,423.3033333,88.1125,18.15875,1.0,1002,1.3554167,30.414950352866246,9,2.66,5.73,86
8148,1617,farm12,20200505,49주차,389.68375,76.8825,20.43625,0.0,2316,2.21875,30.414950352866246,13,2.66,4.62,100
8149,1617,farm12,20200508,49주차,410.3633333,94.0658333,17.045,1.0,302,2.465,30.414950352866246,9,2.68,5.62,95
8150,1617,farm12,20200509,49주차,378.7308333,83.49875,21.3425,1.0,2186,1.0391667,30.414950352866246,15,2.67,4.3,100
8151,1618,farm12,20200503,49주차,423.3033333,88.1125,18.15875,1.0,1002,1.3554167,30.414950352866246,9,2.66,5.73,86
8152,1618,farm12,20200505,49주차,389.68375,76.8825,20.43625,0.0,2316,2.21875,30.414950352866246,13,2.66,4.62,100
8153,1618,farm12,20200508,49주차,410.3633333,94.0658333,17.045,1.0,302,2.465,30.414950352866246,9,2.68,5.62,95
8154,1618,farm12,20200509,49주차,378.7308333,83.49875,21.3425,1.0,2186,1.0391667,30.414950352866246,15,2.67,4.3,100
8155,1620,farm01,20191223,20주차,489.1641667,92.215,15.7008333,0.1425,187,0.5691667,30.414950352866246,9,2.78,4.87,118
8156,1620,farm01,20191224,20주차,472.2295833,86.94125,14.8875,0.1154167,959,1.2795833,30.414950352866246,8,2.81,5.52,122
8157,1620,farm01,20191225,20주차,436.9483333,88.1070833,14.2066667,0.0,564,0.1120833,30.414950352866246,5,2.59,5.67,82
8158,1620,farm01,20191226,20주차,462.1195833,87.1216667,15.2829167,0.0,795,0.1495833,30.414950352866246,6,2.68,5.97,89
8159,1620,farm01,20191228,20주차,452.1083333,87.6304167,15.0408333,0.0,617,0.1058333,30.414950352866246,5,2.54,5.67,79
8160,1620,farm01,20191229,20주차,459.9570833,87.1104167,14.9275,0.0,852,0.1854167,30.414950352866246,4,2.53,5.67,82
8161,1621,farm01,20191223,20주차,489.1641667,92.215,15.7008333,0.1425,187,0.5691667,30.414950352866246,9,2.78,4.87,118
8162,1621,farm01,20191224,20주차,472.2295833,86.94125,14.8875,0.1154167,959,1.2795833,30.414950352866246,8,2.81,5.52,122
8163,1621,farm01,20191225,20주차,436.9483333,88.1070833,14.2066667,0.0,564,0.1120833,30.414950352866246,5,2.59,5.67,82
8164,1621,farm01,20191226,20주차,462.1195833,87.1216667,15.2829167,0.0,795,0.1495833,30.414950352866246,6,2.68,5.97,89
8165,1621,farm01,20191228,20주차,452.1083333,87.6304167,15.0408333,0.0,617,0.1058333,30.414950352866246,5,2.54,5.67,79
8166,1621,farm01,20191229,20주차,459.9570833,87.1104167,14.9275,0.0,852,0.1854167,30.414950352866246,4,2.53,5.67,82
8167,1622,farm01,20191223,20주차,489.1641667,92.215,15.7008333,0.1425,187,0.5691667,30.414950352866246,9,2.78,4.87,118
8168,1622,farm01,20191224,20주차,472.2295833,86.94125,14.8875,0.1154167,959,1.2795833,30.414950352866246,8,2.81,5.52,122
8169,1622,farm01,20191225,20주차,436.9483333,88.1070833,14.2066667,0.0,564,0.1120833,30.414950352866246,5,2.59,5.67,82
8170,1622,farm01,20191226,20주차,462.1195833,87.1216667,15.2829167,0.0,795,0.1495833,30.414950352866246,6,2.68,5.97,89
8171,1622,farm01,20191228,20주차,452.1083333,87.6304167,15.0408333,0.0,617,0.1058333,30.414950352866246,5,2.54,5.67,79
8172,1622,farm01,20191229,20주차,459.9570833,87.1104167,14.9275,0.0,852,0.1854167,30.414950352866246,4,2.53,5.67,82
8173,1623,farm01,20211105,1주차,287.7879167,61.0658333,10.295,0.2216667,450,0.0,0.0,9,2.87,5.53,37
8174,1623,farm01,20211106,1주차,319.3229167,57.6204167,11.80875,0.01125,1023,0.0,0.0,9,2.56,5.54,74
8175,1623,farm01,20211107,1주차,337.9945833,56.5341667,11.7991667,0.0,910,0.0,0.0,9,2.88,5.51,35
8176,1623,farm01,20211108,1주차,360.2270833,56.24,11.9070833,0.0,1004,0.0,0.0,9,2.55,5.53,73
8177,1623,farm01,20211109,1주차,364.3283333,55.76375,11.7820833,0.0,987,0.0020833,0.0,10,2.52,5.53,77
8178,1623,farm01,20211110,1주차,345.0583333,55.3275,11.9095833,0.0,1074,0.0,0.0,9,2.57,6.09,86
8179,1623,farm01,20211111,1주차,345.16375,57.11375,11.9054167,0.0,947,0.0,0.0,9,2.83,5.54,55
8180,1624,farm01,20211105,1주차,287.7879167,61.0658333,10.295,0.2216667,450,0.0,0.0,9,2.87,5.53,37
8181,1624,farm01,20211106,1주차,319.3229167,57.6204167,11.80875,0.01125,1023,0.0,0.0,9,2.56,5.54,74
8182,1624,farm01,20211107,1주차,337.9945833,56.5341667,11.7991667,0.0,910,0.0,0.0,9,2.88,5.51,35
8183,1624,farm01,20211108,1주차,360.2270833,56.24,11.9070833,0.0,1004,0.0,0.0,9,2.55,5.53,73
8184,1624,farm01,20211109,1주차,364.3283333,55.76375,11.7820833,0.0,987,0.0020833,0.0,10,2.52,5.53,77
8185,1624,farm01,20211110,1주차,345.0583333,55.3275,11.9095833,0.0,1074,0.0,0.0,9,2.57,6.09,86
8186,1624,farm01,20211111,1주차,345.16375,57.11375,11.9054167,0.0,947,0.0,0.0,9,2.83,5.54,55
8187,1625,farm01,20211105,1주차,287.7879167,61.0658333,10.295,0.2216667,450,0.0,0.0,9,2.87,5.53,37
8188,1625,farm01,20211106,1주차,319.3229167,57.6204167,11.80875,0.01125,1023,0.0,0.0,9,2.56,5.54,74
8189,1625,farm01,20211107,1주차,337.9945833,56.5341667,11.7991667,0.0,910,0.0,0.0,9,2.88,5.51,35
8190,1625,farm01,20211108,1주차,360.2270833,56.24,11.9070833,0.0,1004,0.0,0.0,9,2.55,5.53,73
8191,1625,farm01,20211109,1주차,364.3283333,55.76375,11.7820833,0.0,987,0.0020833,0.0,10,2.52,5.53,77
8192,1625,farm01,20211110,1주차,345.0583333,55.3275,11.9095833,0.0,1074,0.0,0.0,9,2.57,6.09,86
8193,1625,farm01,20211111,1주차,345.16375,57.11375,11.9054167,0.0,947,0.0,0.0,9,2.83,5.54,55
8194,1626,farm01,20211105,1주차,287.7879167,61.0658333,10.295,0.2216667,450,0.0,0.0,9,2.87,5.53,37
8195,1626,farm01,20211106,1주차,319.3229167,57.6204167,11.80875,0.01125,1023,0.0,0.0,9,2.56,5.54,74
8196,1626,farm01,20211107,1주차,337.9945833,56.5341667,11.7991667,0.0,910,0.0,0.0,9,2.88,5.51,35
8197,1626,farm01,20211108,1주차,360.2270833,56.24,11.9070833,0.0,1004,0.0,0.0,9,2.55,5.53,73
8198,1626,farm01,20211109,1주차,364.3283333,55.76375,11.7820833,0.0,987,0.0020833,0.0,10,2.52,5.53,77
8199,1626,farm01,20211110,1주차,345.0583333,55.3275,11.9095833,0.0,1074,0.0,0.0,9,2.57,6.09,86
8200,1626,farm01,20211111,1주차,345.16375,57.11375,11.9054167,0.0,947,0.0,0.0,9,2.83,5.54,55
8201,1627,farm22,20191226,17주차,501.7391667,90.775,17.3504167,0.0,1007,0.0216667,30.414950352866246,11,2.88,5.73,66
8202,1627,farm22,20191228,17주차,513.0758333,90.8679167,17.6554167,0.0,1034,0.2033333,30.414950352866246,11,2.87,5.71,71
8203,1627,farm22,20191229,17주차,507.31875,90.595,18.0179167,0.0,1106,0.2891667,30.414950352866246,12,2.88,5.65,68
8204,1627,farm22,20191230,17주차,570.5908333,95.7254167,16.4304167,1.0,168,0.3170833,30.414950352866246,4,2.64,5.57,80
