Sample_no,시설ID,일,주차,내부CO2,내부습도,내부온도,지온,강우감지,일사량,외부온도,외부풍향,외부풍속,지습,급액횟수,급액EC(dS/m),급액pH,급액량(회당),품종,재배형태
1404,farm32,20200103,10주차,792.5541667,85.8783333,12.0675,,0.0,1008,2.5154167,4.4395833,0.5004167,0.0,12,2.86,5.54,70,,토경
1404,farm32,20200104,10주차,813.5091667,86.03875,12.4433333,,0.0,904,3.6116667,5.1645833,1.1420833,0.0,6,2.96,5.46,84,,토경
1404,farm32,20200105,10주차,793.65,86.8383333,12.6870833,,0.0,550,3.7733333,5.15,2.0416667,0.0,4,2.56,5.49,96,,토경
1405,farm32,20191230,10주차,1026.491667,95.0233333,10.2166667,,1.0,100,4.2495833,5.8291667,0.0920833,0.0,4,2.63,5.7,90,,토경
1405,farm32,20191231,10주차,1088.51875,95.8479167,13.085,,1.0,80,10.9845833,4.5091667,1.6166667,0.0,4,2.62,5.65,90,,토경
1405,farm32,20200101,10주차,724.1591667,89.3983333,13.15875,,0.0041667,214,8.7133333,3.995,1.9020833,0.0,5,2.62,5.64,87,,토경
1405,farm32,20200102,10주차,788.3520833,87.885,11.4229167,,0.0,786,4.2529167,5.1729167,1.6408333,0.0,5,2.62,5.56,90,,토경
1405,farm32,20200103,10주차,792.5541667,85.8783333,12.0675,,0.0,1008,2.5154167,4.4395833,0.5004167,0.0,12,2.86,5.54,70,,토경
1405,farm32,20200104,10주차,813.5091667,86.03875,12.4433333,,0.0,904,3.6116667,5.1645833,1.1420833,0.0,6,2.96,5.46,84,,토경
1405,farm32,20200105,10주차,793.65,86.8383333,12.6870833,,0.0,550,3.7733333,5.15,2.0416667,0.0,4,2.56,5.49,96,,토경
1407,farm32,20191230,10주차,1026.491667,95.0233333,10.2166667,,1.0,100,4.2495833,5.8291667,0.0920833,0.0,4,2.63,5.7,90,,토경
1407,farm32,20191231,10주차,1088.51875,95.8479167,13.085,,1.0,80,10.9845833,4.5091667,1.6166667,0.0,4,2.62,5.65,90,,토경
1407,farm32,20200101,10주차,724.1591667,89.3983333,13.15875,,0.0041667,214,8.7133333,3.995,1.9020833,0.0,5,2.62,5.64,87,,토경
1407,farm32,20200102,10주차,788.3520833,87.885,11.4229167,,0.0,786,4.2529167,5.1729167,1.6408333,0.0,5,2.62,5.56,90,,토경
1407,farm32,20200103,10주차,792.5541667,85.8783333,12.0675,,0.0,1008,2.5154167,4.4395833,0.5004167,0.0,12,2.86,5.54,70,,토경
1407,farm32,20200104,10주차,813.5091667,86.03875,12.4433333,,0.0,904,3.6116667,5.1645833,1.1420833,0.0,6,2.96,5.46,84,,토경
1407,farm32,20200105,10주차,793.65,86.8383333,12.6870833,,0.0,550,3.7733333,5.15,2.0416667,0.0,4,2.56,5.49,96,,토경
1408,farm10,20191125,10주차,751.385,78.81375,15.7420833,,0.0020833,691,7.4775,6.8975,2.62,0.0,13,2.7,5.82,39,tomato01,토경
1408,farm10,20191126,10주차,745.4266667,75.0441667,13.6,,0.0,755,4.4725,6.1991667,1.225,0.0,13,2.6,5.72,65,tomato01,토경
1408,farm10,20191127,10주차,739.0766667,79.7129167,15.795,,0.0,896,5.3929167,5.5225,1.3386667,0.0,16,2.67,5.92,51,tomato01,토경
1408,farm10,20191128,10주차,746.1470833,77.4545833,14.80625,,0.0,1036,3.93875,6.5191667,2.0275,0.0,7,2.49,5.52,98,tomato01,토경
1408,farm10,20191129,10주차,658.8358333,82.42625,13.75125,,0.0,961,0.6183333,6.93125,2.2945833,0.0,8,2.85,5.55,132,tomato01,토경
1408,farm10,20191130,10주차,672.7904167,79.2145833,15.9891667,,0.0,967,2.7679167,6.8604167,2.4095238,0.0,7,2.56,5.54,94,tomato01,토경
1408,farm10,20191201,10주차,725.8841667,79.6566667,15.8708333,,0.0,1007,3.8283333,5.95625,1.0805263,0.0,8,2.54,5.55,94,tomato01,토경
1409,farm10,20191125,10주차,751.385,78.81375,15.7420833,,0.0020833,691,7.4775,6.8975,2.62,0.0,13,2.7,5.82,39,tomato01,토경
1409,farm10,20191126,10주차,745.4266667,75.0441667,13.6,,0.0,755,4.4725,6.1991667,1.225,0.0,13,2.6,5.72,65,tomato01,토경
1409,farm10,20191127,10주차,739.0766667,79.7129167,15.795,,0.0,896,5.3929167,5.5225,1.3386667,0.0,16,2.67,5.92,51,tomato01,토경
1409,farm10,20191128,10주차,746.1470833,77.4545833,14.80625,,0.0,1036,3.93875,6.5191667,2.0275,0.0,7,2.49,5.52,98,tomato01,토경
1409,farm10,20191129,10주차,658.8358333,82.42625,13.75125,,0.0,961,0.6183333,6.93125,2.2945833,0.0,8,2.85,5.55,132,tomato01,토경
1409,farm10,20191130,10주차,672.7904167,79.2145833,15.9891667,,0.0,967,2.7679167,6.8604167,2.4095238,0.0,7,2.56,5.54,94,tomato01,토경
1409,farm10,20191201,10주차,725.8841667,79.6566667,15.8708333,,0.0,1007,3.8283333,5.95625,1.0805263,0.0,8,2.54,5.55,94,tomato01,토경
1410,farm10,20191125,10주차,751.385,78.81375,15.7420833,,0.0020833,691,7.4775,6.8975,2.62,0.0,13,2.7,5.82,39,tomato01,토경
1410,farm10,20191126,10주차,745.4266667,75.0441667,13.6,,0.0,755,4.4725,6.1991667,1.225,0.0,13,2.6,5.72,65,tomato01,토경
1410,farm10,20191127,10주차,739.0766667,79.7129167,15.795,,0.0,896,5.3929167,5.5225,1.3386667,0.0,16,2.67,5.92,51,tomato01,토경
1410,farm10,20191128,10주차,746.1470833,77.4545833,14.80625,,0.0,1036,3.93875,6.5191667,2.0275,0.0,7,2.49,5.52,98,tomato01,토경
1410,farm10,20191129,10주차,658.8358333,82.42625,13.75125,,0.0,961,0.6183333,6.93125,2.2945833,0.0,8,2.85,5.55,132,tomato01,토경
1410,farm10,20191130,10주차,672.7904167,79.2145833,15.9891667,,0.0,967,2.7679167,6.8604167,2.4095238,0.0,7,2.56,5.54,94,tomato01,토경
1410,farm10,20191201,10주차,725.8841667,79.6566667,15.8708333,,0.0,1007,3.8283333,5.95625,1.0805263,0.0,8,2.54,5.55,94,tomato01,토경
1411,farm10,20191125,10주차,751.385,78.81375,15.7420833,,0.0020833,691,7.4775,6.8975,2.62,0.0,13,2.7,5.82,39,tomato01,토경
1411,farm10,20191126,10주차,745.4266667,75.0441667,13.6,,0.0,755,4.4725,6.1991667,1.225,0.0,13,2.6,5.72,65,tomato01,토경
1411,farm10,20191127,10주차,739.0766667,79.7129167,15.795,,0.0,896,5.3929167,5.5225,1.3386667,0.0,16,2.67,5.92,51,tomato01,토경
1411,farm10,20191128,10주차,746.1470833,77.4545833,14.80625,,0.0,1036,3.93875,6.5191667,2.0275,0.0,7,2.49,5.52,98,tomato01,토경
1411,farm10,20191129,10주차,658.8358333,82.42625,13.75125,,0.0,961,0.6183333,6.93125,2.2945833,0.0,8,2.85,5.55,132,tomato01,토경
1411,farm10,20191130,10주차,672.7904167,79.2145833,15.9891667,,0.0,967,2.7679167,6.8604167,2.4095238,0.0,7,2.56,5.54,94,tomato01,토경
1411,farm10,20191201,10주차,725.8841667,79.6566667,15.8708333,,0.0,1007,3.8283333,5.95625,1.0805263,0.0,8,2.54,5.55,94,tomato01,토경
1413,farm10,20191202,11주차,747.3766667,76.7379167,15.4058333,,0.0,840,4.3425,6.4175,0.9266667,0.0,16,2.58,5.73,35,tomato01,토경
1413,farm10,20191203,11주차,758.6916667,79.87875,16.7758333,,0.0,806,7.7145833,5.3604167,1.0842105,0.0,13,2.68,5.89,34,tomato01,토경
1413,farm10,20191204,11주차,776.62,78.4091667,17.27875,,0.0,552,10.53125,5.61875,2.2644444,0.0,16,2.56,5.97,39,tomato01,토경
1413,farm10,20191205,11주차,709.5079167,78.1191667,15.88875,,0.0,1031,4.3470833,6.63,1.4480952,0.0,8,2.5,5.52,97,tomato01,토경
1413,farm10,20191206,11주차,732.4670833,77.9679167,14.3208333,,0.0,836,3.6575,6.5095833,0.8273913,0.0,16,2.68,5.76,53,tomato01,토경
1413,farm10,20191207,11주차,735.7808333,80.3625,16.1791667,,0.0,981,5.6558333,5.9241667,1.3671429,0.0,7,2.52,5.5,96,tomato01,토경
1413,farm10,20191208,11주차,744.0991667,82.09,16.92,,0.0,936,7.8816667,5.1775,1.2,0.0,16,2.6,5.78,41,tomato01,토경
1414,farm10,20191202,11주차,747.3766667,76.7379167,15.4058333,,0.0,840,4.3425,6.4175,0.9266667,0.0,16,2.58,5.73,35,tomato01,토경
1414,farm10,20191203,11주차,758.6916667,79.87875,16.7758333,,0.0,806,7.7145833,5.3604167,1.0842105,0.0,13,2.68,5.89,34,tomato01,토경
1414,farm10,20191204,11주차,776.62,78.4091667,17.27875,,0.0,552,10.53125,5.61875,2.2644444,0.0,16,2.56,5.97,39,tomato01,토경
1414,farm10,20191205,11주차,709.5079167,78.1191667,15.88875,,0.0,1031,4.3470833,6.63,1.4480952,0.0,8,2.5,5.52,97,tomato01,토경
1414,farm10,20191206,11주차,732.4670833,77.9679167,14.3208333,,0.0,836,3.6575,6.5095833,0.8273913,0.0,16,2.68,5.76,53,tomato01,토경
1414,farm10,20191207,11주차,735.7808333,80.3625,16.1791667,,0.0,981,5.6558333,5.9241667,1.3671429,0.0,7,2.52,5.5,96,tomato01,토경
1414,farm10,20191208,11주차,744.0991667,82.09,16.92,,0.0,936,7.8816667,5.1775,1.2,0.0,16,2.6,5.78,41,tomato01,토경
1415,farm10,20191202,11주차,747.3766667,76.7379167,15.4058333,,0.0,840,4.3425,6.4175,0.9266667,0.0,16,2.58,5.73,35,tomato01,토경
1415,farm10,20191203,11주차,758.6916667,79.87875,16.7758333,,0.0,806,7.7145833,5.3604167,1.0842105,0.0,13,2.68,5.89,34,tomato01,토경
1415,farm10,20191204,11주차,776.62,78.4091667,17.27875,,0.0,552,10.53125,5.61875,2.2644444,0.0,16,2.56,5.97,39,tomato01,토경
1415,farm10,20191205,11주차,709.5079167,78.1191667,15.88875,,0.0,1031,4.3470833,6.63,1.4480952,0.0,8,2.5,5.52,97,tomato01,토경
1415,farm10,20191206,11주차,732.4670833,77.9679167,14.3208333,,0.0,836,3.6575,6.5095833,0.8273913,0.0,16,2.68,5.76,53,tomato01,토경
1415,farm10,20191207,11주차,735.7808333,80.3625,16.1791667,,0.0,981,5.6558333,5.9241667,1.3671429,0.0,7,2.52,5.5,96,tomato01,토경
1415,farm10,20191208,11주차,744.0991667,82.09,16.92,,0.0,936,7.8816667,5.1775,1.2,0.0,16,2.6,5.78,41,tomato01,토경
1416,farm10,20191209,12주차,787.62125,79.87875,16.3283333,,0.0,787,8.41625,6.0083333,0.7181818,0.0,16,2.66,5.87,40,tomato01,토경
1416,farm10,20191210,12주차,782.4179167,87.1508333,17.3695833,,0.0,126,11.16,5.9583333,0.7875,0.0,9,2.71,4.96,108,tomato01,토경
1416,farm10,20191211,12주차,736.1420833,77.6704167,17.4304167,,0.0,824,10.2541667,6.84375,2.26,0.0,15,2.6,5.8,63,tomato01,토경
1416,farm10,20191212,12주차,716.8054167,78.38,16.4191667,,0.0,939,7.06125,7.0241667,2.7966667,0.0,15,2.63,5.72,33,tomato01,토경
1416,farm10,20191213,12주차,711.5795833,80.02125,15.655,,0.0,623,4.2658333,6.6095833,1.351,0.0,14,2.57,5.9,67,tomato01,토경
1416,farm10,20191214,12주차,688.3383333,87.135,13.5208333,,0.0,410,2.7475,6.7825,1.34125,0.0,9,2.77,5.49,119,tomato01,토경
1416,farm10,20191215,12주차,696.56125,88.6725,13.725,,0.0,603,4.3629167,7.3291667,1.0415789,0.0,9,2.72,5.2,128,tomato01,토경
1417,farm10,20191209,12주차,787.62125,79.87875,16.3283333,,0.0,787,8.41625,6.0083333,0.7181818,0.0,16,2.66,5.87,40,tomato01,토경
1417,farm10,20191210,12주차,782.4179167,87.1508333,17.3695833,,0.0,126,11.16,5.9583333,0.7875,0.0,9,2.71,4.96,108,tomato01,토경
1417,farm10,20191211,12주차,736.1420833,77.6704167,17.4304167,,0.0,824,10.2541667,6.84375,2.26,0.0,15,2.6,5.8,63,tomato01,토경
1417,farm10,20191212,12주차,716.8054167,78.38,16.4191667,,0.0,939,7.06125,7.0241667,2.7966667,0.0,15,2.63,5.72,33,tomato01,토경
1417,farm10,20191213,12주차,711.5795833,80.02125,15.655,,0.0,623,4.2658333,6.6095833,1.351,0.0,14,2.57,5.9,67,tomato01,토경
1417,farm10,20191214,12주차,688.3383333,87.135,13.5208333,,0.0,410,2.7475,6.7825,1.34125,0.0,9,2.77,5.49,119,tomato01,토경
1417,farm10,20191215,12주차,696.56125,88.6725,13.725,,0.0,603,4.3629167,7.3291667,1.0415789,0.0,9,2.72,5.2,128,tomato01,토경
1419,farm10,20191209,12주차,787.62125,79.87875,16.3283333,,0.0,787,8.41625,6.0083333,0.7181818,0.0,16,2.66,5.87,40,tomato01,토경
1419,farm10,20191210,12주차,782.4179167,87.1508333,17.3695833,,0.0,126,11.16,5.9583333,0.7875,0.0,9,2.71,4.96,108,tomato01,토경
1419,farm10,20191211,12주차,736.1420833,77.6704167,17.4304167,,0.0,824,10.2541667,6.84375,2.26,0.0,15,2.6,5.8,63,tomato01,토경
1419,farm10,20191212,12주차,716.8054167,78.38,16.4191667,,0.0,939,7.06125,7.0241667,2.7966667,0.0,15,2.63,5.72,33,tomato01,토경
1419,farm10,20191213,12주차,711.5795833,80.02125,15.655,,0.0,623,4.2658333,6.6095833,1.351,0.0,14,2.57,5.9,67,tomato01,토경
1419,farm10,20191214,12주차,688.3383333,87.135,13.5208333,,0.0,410,2.7475,6.7825,1.34125,0.0,9,2.77,5.49,119,tomato01,토경
1419,farm10,20191215,12주차,696.56125,88.6725,13.725,,0.0,603,4.3629167,7.3291667,1.0415789,0.0,9,2.72,5.2,128,tomato01,토경
1420,farm10,20191216,13주차,719.5041667,81.5620833,15.9341667,,0.0,687,5.2779167,6.6604167,1.2809091,0.0,14,2.6,5.95,45,tomato01,토경
1420,farm10,20191217,13주차,725.4716667,82.7316667,16.1983333,,0.0,900,6.0304167,7.0816667,1.28,0.0,15,2.56,5.96,55,tomato01,토경
1420,farm10,20191218,13주차,761.9104167,80.89875,16.9416667,,0.0,857,7.8133333,6.6379167,0.86,0.0,14,2.58,5.82,66,tomato01,토경
1420,farm10,20191219,13주차,759.21125,90.6708333,14.1316667,,0.0758333,165,7.5716667,6.9416667,2.0816667,0.0,9,2.77,5.31,102,tomato01,토경
1420,farm10,20191220,13주차,679.6470833,81.08125,15.6295833,,0.0,835,3.8408333,6.8683333,2.6129167,0.0,16,2.67,5.97,48,tomato01,토경
1420,farm10,20191221,13주차,693.02125,79.5358333,16.0366667,,0.0,971,2.8491667,6.19875,1.3115789,0.0,7,2.51,5.54,95,tomato01,토경
1420,farm10,20191222,13주차,720.0691667,89.0679167,13.61375,,0.2975,254,3.8583333,6.96,0.7361905,0.0,10,2.77,5.03,104,tomato01,토경
1421,farm10,20191216,13주차,719.5041667,81.5620833,15.9341667,,0.0,687,5.2779167,6.6604167,1.2809091,0.0,14,2.6,5.95,45,tomato01,토경
1421,farm10,20191217,13주차,725.4716667,82.7316667,16.1983333,,0.0,900,6.0304167,7.0816667,1.28,0.0,15,2.56,5.96,55,tomato01,토경
1421,farm10,20191218,13주차,761.9104167,80.89875,16.9416667,,0.0,857,7.8133333,6.6379167,0.86,0.0,14,2.58,5.82,66,tomato01,토경
1421,farm10,20191219,13주차,759.21125,90.6708333,14.1316667,,0.0758333,165,7.5716667,6.9416667,2.0816667,0.0,9,2.77,5.31,102,tomato01,토경
1421,farm10,20191220,13주차,679.6470833,81.08125,15.6295833,,0.0,835,3.8408333,6.8683333,2.6129167,0.0,16,2.67,5.97,48,tomato01,토경
1421,farm10,20191221,13주차,693.02125,79.5358333,16.0366667,,0.0,971,2.8491667,6.19875,1.3115789,0.0,7,2.51,5.54,95,tomato01,토경
1421,farm10,20191222,13주차,720.0691667,89.0679167,13.61375,,0.2975,254,3.8583333,6.96,0.7361905,0.0,10,2.77,5.03,104,tomato01,토경
1422,farm10,20191216,13주차,719.5041667,81.5620833,15.9341667,,0.0,687,5.2779167,6.6604167,1.2809091,0.0,14,2.6,5.95,45,tomato01,토경
1422,farm10,20191217,13주차,725.4716667,82.7316667,16.1983333,,0.0,900,6.0304167,7.0816667,1.28,0.0,15,2.56,5.96,55,tomato01,토경
1422,farm10,20191218,13주차,761.9104167,80.89875,16.9416667,,0.0,857,7.8133333,6.6379167,0.86,0.0,14,2.58,5.82,66,tomato01,토경
1422,farm10,20191219,13주차,759.21125,90.6708333,14.1316667,,0.0758333,165,7.5716667,6.9416667,2.0816667,0.0,9,2.77,5.31,102,tomato01,토경
1422,farm10,20191220,13주차,679.6470833,81.08125,15.6295833,,0.0,835,3.8408333,6.8683333,2.6129167,0.0,16,2.67,5.97,48,tomato01,토경
1422,farm10,20191221,13주차,693.02125,79.5358333,16.0366667,,0.0,971,2.8491667,6.19875,1.3115789,0.0,7,2.51,5.54,95,tomato01,토경
1422,farm10,20191222,13주차,720.0691667,89.0679167,13.61375,,0.2975,254,3.8583333,6.96,0.7361905,0.0,10,2.77,5.03,104,tomato01,토경
1423,farm10,20191216,13주차,719.5041667,81.5620833,15.9341667,,0.0,687,5.2779167,6.6604167,1.2809091,0.0,14,2.6,5.95,45,tomato01,토경
1423,farm10,20191217,13주차,725.4716667,82.7316667,16.1983333,,0.0,900,6.0304167,7.0816667,1.28,0.0,15,2.56,5.96,55,tomato01,토경
1423,farm10,20191218,13주차,761.9104167,80.89875,16.9416667,,0.0,857,7.8133333,6.6379167,0.86,0.0,14,2.58,5.82,66,tomato01,토경
1423,farm10,20191219,13주차,759.21125,90.6708333,14.1316667,,0.0758333,165,7.5716667,6.9416667,2.0816667,0.0,9,2.77,5.31,102,tomato01,토경
1423,farm10,20191220,13주차,679.6470833,81.08125,15.6295833,,0.0,835,3.8408333,6.8683333,2.6129167,0.0,16,2.67,5.97,48,tomato01,토경
1423,farm10,20191221,13주차,693.02125,79.5358333,16.0366667,,0.0,971,2.8491667,6.19875,1.3115789,0.0,7,2.51,5.54,95,tomato01,토경
1423,farm10,20191222,13주차,720.0691667,89.0679167,13.61375,,0.2975,254,3.8583333,6.96,0.7361905,0.0,10,2.77,5.03,104,tomato01,토경
1424,farm10,20191223,14주차,736.50875,86.3070833,16.8991667,,0.0208333,341,8.7741667,6.7766667,1.5886957,0.0,10,2.76,4.86,103,tomato01,토경
1424,farm10,20191224,14주차,645.4225,83.4470833,15.77125,,0.0,1031,1.2925,7.05,3.5379167,0.0,8,2.83,5.5,101,tomato01,토경
1424,farm10,20191225,14주차,678.2858333,83.7175,15.8941667,,0.0,772,1.5325,6.94125,1.7779167,0.0,5,2.53,5.47,94,tomato01,토경
1424,farm10,20191226,14주차,670.1358333,85.1229167,16.505,,0.0,844,4.0075,6.9466667,1.8291667,0.0,4,2.53,5.52,91,tomato01,토경
1424,farm10,20191227,14주차,692.8325,83.5408333,16.4508333,,0.0,917,4.3845833,6.7633333,1.78,0.0,6,2.96,5.4,91,tomato01,토경
1424,farm10,20191228,14주차,721.1016667,85.4420833,16.0870833,,0.0,823,4.3320833,7.18375,1.686087,0.0,6,2.67,5.88,88,tomato01,토경
1424,farm10,20191229,14주차,726.2425,82.8933333,16.7770833,,0.0,924,4.7383333,6.4216667,0.9805556,0.0,6,2.82,4.77,82,tomato01,토경
1425,farm10,20191223,14주차,736.50875,86.3070833,16.8991667,,0.0208333,341,8.7741667,6.7766667,1.5886957,0.0,10,2.76,4.86,103,tomato01,토경
1425,farm10,20191224,14주차,645.4225,83.4470833,15.77125,,0.0,1031,1.2925,7.05,3.5379167,0.0,8,2.83,5.5,101,tomato01,토경
1425,farm10,20191225,14주차,678.2858333,83.7175,15.8941667,,0.0,772,1.5325,6.94125,1.7779167,0.0,5,2.53,5.47,94,tomato01,토경
1425,farm10,20191226,14주차,670.1358333,85.1229167,16.505,,0.0,844,4.0075,6.9466667,1.8291667,0.0,4,2.53,5.52,91,tomato01,토경
1425,farm10,20191227,14주차,692.8325,83.5408333,16.4508333,,0.0,917,4.3845833,6.7633333,1.78,0.0,6,2.96,5.4,91,tomato01,토경
1425,farm10,20191228,14주차,721.1016667,85.4420833,16.0870833,,0.0,823,4.3320833,7.18375,1.686087,0.0,6,2.67,5.88,88,tomato01,토경
1425,farm10,20191229,14주차,726.2425,82.8933333,16.7770833,,0.0,924,4.7383333,6.4216667,0.9805556,0.0,6,2.82,4.77,82,tomato01,토경
1426,farm10,20191223,14주차,736.50875,86.3070833,16.8991667,,0.0208333,341,8.7741667,6.7766667,1.5886957,0.0,10,2.76,4.86,103,tomato01,토경
1426,farm10,20191224,14주차,645.4225,83.4470833,15.77125,,0.0,1031,1.2925,7.05,3.5379167,0.0,8,2.83,5.5,101,tomato01,토경
1426,farm10,20191225,14주차,678.2858333,83.7175,15.8941667,,0.0,772,1.5325,6.94125,1.7779167,0.0,5,2.53,5.47,94,tomato01,토경
1426,farm10,20191226,14주차,670.1358333,85.1229167,16.505,,0.0,844,4.0075,6.9466667,1.8291667,0.0,4,2.53,5.52,91,tomato01,토경
1426,farm10,20191227,14주차,692.8325,83.5408333,16.4508333,,0.0,917,4.3845833,6.7633333,1.78,0.0,6,2.96,5.4,91,tomato01,토경
1426,farm10,20191228,14주차,721.1016667,85.4420833,16.0870833,,0.0,823,4.3320833,7.18375,1.686087,0.0,6,2.67,5.88,88,tomato01,토경
1426,farm10,20191229,14주차,726.2425,82.8933333,16.7770833,,0.0,924,4.7383333,6.4216667,0.9805556,0.0,6,2.82,4.77,82,tomato01,토경
1429,farm10,20191230,15주차,784.8675,91.4858333,12.9491667,,0.4766667,102,5.3458333,6.8270833,0.6888889,0.0,5,2.59,5.53,89,tomato01,토경
1429,farm10,20191231,15주차,841.1704167,93.5104167,15.9241667,,1.0,82,13.1679167,5.3316667,2.6595455,0.0,5,2.61,5.55,86,tomato01,토경
1429,farm10,20200101,15주차,688.6025,88.3995833,18.205,,0.0,215,10.5816667,6.2929167,4.0445833,0.0,4,2.58,5.55,91,tomato01,토경
1429,farm10,20200102,15주차,666.5045833,86.8595833,16.6191667,,0.0,787,5.8566667,7.1408333,2.2279167,0.0,5,2.63,5.52,99,tomato01,토경
1429,farm10,20200103,15주차,710.0029167,83.29875,15.5795833,,0.0,1011,4.49875,6.80375,1.1161905,0.0,9,2.91,5.4,87,tomato01,토경
1429,farm10,20200104,15주차,735.8970833,82.5245833,15.2808333,,0.0,903,5.0408333,6.8208333,1.7179167,0.0,6,2.84,4.78,90,tomato01,토경
1429,farm10,20200105,15주차,716.3425,83.0795833,15.52375,,0.0,549,4.9395833,6.9058333,2.6345833,0.0,5,2.55,5.49,94,tomato01,토경
1430,farm10,20191230,15주차,784.8675,91.4858333,12.9491667,,0.4766667,102,5.3458333,6.8270833,0.6888889,0.0,5,2.59,5.53,89,tomato01,토경
1430,farm10,20191231,15주차,841.1704167,93.5104167,15.9241667,,1.0,82,13.1679167,5.3316667,2.6595455,0.0,5,2.61,5.55,86,tomato01,토경
1430,farm10,20200101,15주차,688.6025,88.3995833,18.205,,0.0,215,10.5816667,6.2929167,4.0445833,0.0,4,2.58,5.55,91,tomato01,토경
1430,farm10,20200102,15주차,666.5045833,86.8595833,16.6191667,,0.0,787,5.8566667,7.1408333,2.2279167,0.0,5,2.63,5.52,99,tomato01,토경
1430,farm10,20200103,15주차,710.0029167,83.29875,15.5795833,,0.0,1011,4.49875,6.80375,1.1161905,0.0,9,2.91,5.4,87,tomato01,토경
1430,farm10,20200104,15주차,735.8970833,82.5245833,15.2808333,,0.0,903,5.0408333,6.8208333,1.7179167,0.0,6,2.84,4.78,90,tomato01,토경
1430,farm10,20200105,15주차,716.3425,83.0795833,15.52375,,0.0,549,4.9395833,6.9058333,2.6345833,0.0,5,2.55,5.49,94,tomato01,토경
1431,farm10,20191230,15주차,784.8675,91.4858333,12.9491667,,0.4766667,102,5.3458333,6.8270833,0.6888889,0.0,5,2.59,5.53,89,tomato01,토경
1431,farm10,20191231,15주차,841.1704167,93.5104167,15.9241667,,1.0,82,13.1679167,5.3316667,2.6595455,0.0,5,2.61,5.55,86,tomato01,토경
1431,farm10,20200101,15주차,688.6025,88.3995833,18.205,,0.0,215,10.5816667,6.2929167,4.0445833,0.0,4,2.58,5.55,91,tomato01,토경
1431,farm10,20200102,15주차,666.5045833,86.8595833,16.6191667,,0.0,787,5.8566667,7.1408333,2.2279167,0.0,5,2.63,5.52,99,tomato01,토경
1431,farm10,20200103,15주차,710.0029167,83.29875,15.5795833,,0.0,1011,4.49875,6.80375,1.1161905,0.0,9,2.91,5.4,87,tomato01,토경
1431,farm10,20200104,15주차,735.8970833,82.5245833,15.2808333,,0.0,903,5.0408333,6.8208333,1.7179167,0.0,6,2.84,4.78,90,tomato01,토경
1431,farm10,20200105,15주차,716.3425,83.0795833,15.52375,,0.0,549,4.9395833,6.9058333,2.6345833,0.0,5,2.55,5.49,94,tomato01,토경
1432,farm10,20210125,19주차,740.3248748,89.0292591,15.7501492,,0.3726316,366,10.6278261,5.2031579,1.0590909,0.0,4,2.57,5.6,81,tomato01,토경
1432,farm10,20210126,19주차,678.4213026,77.1033826,18.4270989,,0.0,1372,2.478,7.1021053,2.3515789,0.0,9,2.77,4.78,120,tomato01,토경
1432,farm10,20210127,19주차,691.773398,77.7849112,19.8119397,,0.0,1356,0.7066667,6.17,0.8289474,0.0,8,2.73,5.01,122,tomato01,토경
1432,farm10,20210128,19주차,746.6761433,75.0705345,20.9502489,,0.0,1377,3.7742857,6.5314286,1.3377273,0.0,8,2.79,5.02,118,tomato01,토경
